cement,blast,fly,water,superplas,coarse_agg,fine_agg,age
1.820399999999999920e+02,4.521000000000000085e+01,1.219699999999999989e+02,1.702100000000000080e+02,8.189999999999999503e+00,1.059400000000000091e+03,7.806499999999999773e+02,3.000000000000000000e+00
1.820399999999999920e+02,4.521000000000000085e+01,1.219699999999999989e+02,1.702100000000000080e+02,8.189999999999999503e+00,1.059400000000000091e+03,7.806499999999999773e+02,1.400000000000000000e+01
1.820399999999999920e+02,4.521000000000000085e+01,1.219699999999999989e+02,1.702100000000000080e+02,8.189999999999999503e+00,1.059400000000000091e+03,7.806499999999999773e+02,2.800000000000000000e+01
1.820399999999999920e+02,4.521000000000000085e+01,1.219699999999999989e+02,1.702100000000000080e+02,8.189999999999999503e+00,1.059400000000000091e+03,7.806499999999999773e+02,5.600000000000000000e+01
1.688799999999999955e+02,4.221999999999999886e+01,1.242500000000000000e+02,1.583300000000000125e+02,1.083000000000000007e+01,1.080799999999999955e+03,7.961499999999999773e+02,2.800000000000000000e+01
1.688799999999999955e+02,4.221999999999999886e+01,1.242500000000000000e+02,1.583300000000000125e+02,1.083000000000000007e+01,1.080799999999999955e+03,7.961499999999999773e+02,5.600000000000000000e+01
2.903500000000000227e+02,0.000000000000000000e+00,9.618000000000000682e+01,1.680800000000000125e+02,9.410000000000000142e+00,9.611799999999999500e+02,8.650000000000000000e+02,1.400000000000000000e+01
2.770500000000000114e+02,0.000000000000000000e+00,9.739000000000000057e+01,1.605999999999999943e+02,1.183000000000000007e+01,9.738999999999999773e+02,8.756100000000000136e+02,1.400000000000000000e+01
2.770500000000000114e+02,0.000000000000000000e+00,9.739000000000000057e+01,1.605999999999999943e+02,1.183000000000000007e+01,9.738999999999999773e+02,8.756100000000000136e+02,5.600000000000000000e+01
2.518100000000000023e+02,0.000000000000000000e+00,9.993999999999999773e+01,1.461399999999999864e+02,1.234999999999999964e+01,1.006000000000000000e+03,8.997599999999999909e+02,3.000000000000000000e+00
2.490999999999999943e+02,0.000000000000000000e+00,9.875000000000000000e+01,1.581100000000000136e+02,1.280000000000000071e+01,9.877599999999999909e+02,8.890099999999999909e+02,2.800000000000000000e+01
2.490999999999999943e+02,0.000000000000000000e+00,9.875000000000000000e+01,1.581100000000000136e+02,1.280000000000000071e+01,9.877599999999999909e+02,8.890099999999999909e+02,5.600000000000000000e+01
2.490999999999999943e+02,0.000000000000000000e+00,9.875000000000000000e+01,1.581100000000000136e+02,1.280000000000000071e+01,9.877599999999999909e+02,8.890099999999999909e+02,1.000000000000000000e+02
2.523100000000000023e+02,0.000000000000000000e+00,9.875000000000000000e+01,1.462500000000000000e+02,1.416999999999999993e+01,9.877599999999999909e+02,8.890099999999999909e+02,3.000000000000000000e+00
2.523100000000000023e+02,0.000000000000000000e+00,9.875000000000000000e+01,1.462500000000000000e+02,1.416999999999999993e+01,9.877599999999999909e+02,8.890099999999999909e+02,2.800000000000000000e+01
2.523100000000000023e+02,0.000000000000000000e+00,9.875000000000000000e+01,1.462500000000000000e+02,1.416999999999999993e+01,9.877599999999999909e+02,8.890099999999999909e+02,5.600000000000000000e+01
2.523100000000000023e+02,0.000000000000000000e+00,9.875000000000000000e+01,1.462500000000000000e+02,1.416999999999999993e+01,9.877599999999999909e+02,8.890099999999999909e+02,1.000000000000000000e+02
2.468300000000000125e+02,0.000000000000000000e+00,1.250799999999999983e+02,1.433000000000000114e+02,1.199000000000000021e+01,1.086799999999999955e+03,8.008899999999999864e+02,3.000000000000000000e+00
2.750699999999999932e+02,0.000000000000000000e+00,1.213499999999999943e+02,1.594799999999999898e+02,9.900000000000000355e+00,1.053599999999999909e+03,7.775000000000000000e+02,1.400000000000000000e+01
2.750699999999999932e+02,0.000000000000000000e+00,1.213499999999999943e+02,1.594799999999999898e+02,9.900000000000000355e+00,1.053599999999999909e+03,7.775000000000000000e+02,2.800000000000000000e+01
2.971600000000000250e+02,0.000000000000000000e+00,1.175400000000000063e+02,1.748000000000000114e+02,9.519999999999999574e+00,1.022799999999999955e+03,7.534500000000000455e+02,3.000000000000000000e+00
2.971600000000000250e+02,0.000000000000000000e+00,1.175400000000000063e+02,1.748000000000000114e+02,9.519999999999999574e+00,1.022799999999999955e+03,7.534500000000000455e+02,1.400000000000000000e+01
2.971600000000000250e+02,0.000000000000000000e+00,1.175400000000000063e+02,1.748000000000000114e+02,9.519999999999999574e+00,1.022799999999999955e+03,7.534500000000000455e+02,2.800000000000000000e+01
2.971600000000000250e+02,0.000000000000000000e+00,1.175400000000000063e+02,1.748000000000000114e+02,9.519999999999999574e+00,1.022799999999999955e+03,7.534500000000000455e+02,1.000000000000000000e+02
2.137400000000000091e+02,0.000000000000000000e+00,1.747400000000000091e+02,1.547899999999999920e+02,1.016000000000000014e+01,1.053500000000000000e+03,7.763500000000000227e+02,5.600000000000000000e+01
2.137400000000000091e+02,0.000000000000000000e+00,1.747400000000000091e+02,1.547899999999999920e+02,1.016000000000000014e+01,1.053500000000000000e+03,7.763500000000000227e+02,1.000000000000000000e+02
2.135000000000000000e+02,0.000000000000000000e+00,1.742400000000000091e+02,1.546100000000000136e+02,1.166000000000000014e+01,1.052299999999999955e+03,7.754800000000000182e+02,3.000000000000000000e+00
2.135000000000000000e+02,0.000000000000000000e+00,1.742400000000000091e+02,1.546100000000000136e+02,1.166000000000000014e+01,1.052299999999999955e+03,7.754800000000000182e+02,1.000000000000000000e+02
2.771899999999999977e+02,9.781999999999999318e+01,2.446000000000000085e+01,1.606999999999999886e+02,1.118999999999999950e+01,1.061700000000000045e+03,7.824600000000000364e+02,1.400000000000000000e+01
2.771899999999999977e+02,9.781999999999999318e+01,2.446000000000000085e+01,1.606999999999999886e+02,1.118999999999999950e+01,1.061700000000000045e+03,7.824600000000000364e+02,5.600000000000000000e+01
2.182299999999999898e+02,5.464000000000000057e+01,1.237800000000000011e+02,1.407500000000000000e+02,1.191000000000000014e+01,1.075700000000000045e+03,7.926699999999999591e+02,1.400000000000000000e+01
2.149000000000000057e+02,5.379999999999999716e+01,1.218900000000000006e+02,1.556299999999999955e+02,9.609999999999999432e+00,1.014299999999999955e+03,7.805800000000000409e+02,1.400000000000000000e+01
2.149000000000000057e+02,5.379999999999999716e+01,1.218900000000000006e+02,1.556299999999999955e+02,9.609999999999999432e+00,1.014299999999999955e+03,7.805800000000000409e+02,1.000000000000000000e+02
2.188499999999999943e+02,0.000000000000000000e+00,1.241299999999999955e+02,1.584900000000000091e+02,1.133000000000000007e+01,1.078700000000000045e+03,7.949099999999999682e+02,3.000000000000000000e+00
2.188499999999999943e+02,0.000000000000000000e+00,1.241299999999999955e+02,1.584900000000000091e+02,1.133000000000000007e+01,1.078700000000000045e+03,7.949099999999999682e+02,1.400000000000000000e+01
2.188499999999999943e+02,0.000000000000000000e+00,1.241299999999999955e+02,1.584900000000000091e+02,1.133000000000000007e+01,1.078700000000000045e+03,7.949099999999999682e+02,2.800000000000000000e+01
2.188499999999999943e+02,0.000000000000000000e+00,1.241299999999999955e+02,1.584900000000000091e+02,1.133000000000000007e+01,1.078700000000000045e+03,7.949099999999999682e+02,1.000000000000000000e+02
3.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.145999999999999943e+02,0.000000000000000000e+00,1.003500000000000000e+03,7.623600000000000136e+02,1.400000000000000000e+01
3.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.145999999999999943e+02,0.000000000000000000e+00,1.003500000000000000e+03,7.623600000000000136e+02,2.800000000000000000e+01
3.760000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,2.145999999999999943e+02,0.000000000000000000e+00,1.003500000000000000e+03,7.623600000000000136e+02,5.600000000000000000e+01
3.150000000000000000e+02,1.370000000000000000e+02,0.000000000000000000e+00,1.450000000000000000e+02,5.900000000000000355e+00,1.130000000000000000e+03,7.450000000000000000e+02,2.800000000000000000e+01
4.510000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.650000000000000000e+02,1.125000000000000000e+01,1.030000000000000000e+03,7.450000000000000000e+02,2.800000000000000000e+01
5.200000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.750000000000000000e+02,5.200000000000000178e+00,8.700000000000000000e+02,8.050000000000000000e+02,2.800000000000000000e+01
3.850000000000000000e+02,0.000000000000000000e+00,1.360000000000000000e+02,1.580000000000000000e+02,2.000000000000000000e+01,9.030000000000000000e+02,7.680000000000000000e+02,2.800000000000000000e+01
3.330000000000000000e+02,1.750000000000000000e+01,1.630000000000000000e+02,1.670000000000000000e+02,1.789999999999999858e+01,9.960000000000000000e+02,6.520000000000000000e+02,2.800000000000000000e+01
3.340000000000000000e+02,1.760000000000000142e+01,1.580000000000000000e+02,1.890000000000000000e+02,1.530000000000000071e+01,9.670000000000000000e+02,6.330000000000000000e+02,2.800000000000000000e+01
4.050000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.750000000000000000e+02,0.000000000000000000e+00,1.120000000000000000e+03,6.950000000000000000e+02,2.800000000000000000e+01
5.160000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.620000000000000000e+02,8.259999999999999787e+00,8.010000000000000000e+02,8.020000000000000000e+02,2.800000000000000000e+01
1.600000000000000000e+02,1.280000000000000000e+02,1.220000000000000000e+02,1.820000000000000000e+02,6.400000000000000355e+00,8.240000000000000000e+02,8.790000000000000000e+02,2.800000000000000000e+01
2.500000000000000000e+02,1.800000000000000000e+02,9.500000000000000000e+01,1.590000000000000000e+02,9.449999999999999289e+00,8.600000000000000000e+02,8.000000000000000000e+02,2.800000000000000000e+01
4.750000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.620000000000000000e+02,9.500000000000000000e+00,1.044000000000000000e+03,6.620000000000000000e+02,2.800000000000000000e+01
2.750000000000000000e+02,1.800000000000000000e+02,1.200000000000000000e+02,1.620000000000000000e+02,1.034999999999999964e+01,8.300000000000000000e+02,7.650000000000000000e+02,2.800000000000000000e+01
5.000000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.510000000000000000e+02,9.000000000000000000e+00,1.033000000000000000e+03,6.550000000000000000e+02,2.800000000000000000e+01
1.650000000000000000e+02,1.285000000000000000e+02,1.320999999999999943e+02,1.750600000000000023e+02,8.080000000000000071e+00,1.005799999999999955e+03,7.466000000000000227e+02,3.000000000000000000e+00
1.723799999999999955e+02,1.360999999999999943e+01,1.723700000000000045e+02,1.567599999999999909e+02,4.139999999999999680e+00,1.006299999999999955e+03,8.563999999999999773e+02,3.000000000000000000e+00
1.735399999999999920e+02,5.004999999999999716e+01,1.735300000000000011e+02,1.647700000000000102e+02,6.469999999999999751e+00,1.006200000000000045e+03,7.935000000000000000e+02,3.000000000000000000e+00
1.903400000000000034e+02,0.000000000000000000e+00,1.251800000000000068e+02,1.666100000000000136e+02,9.880000000000000782e+00,1.079000000000000000e+03,7.988999999999999773e+02,3.000000000000000000e+00
1.946800000000000068e+02,0.000000000000000000e+00,1.005199999999999960e+02,1.701699999999999875e+02,7.480000000000000426e+00,9.980000000000000000e+02,9.017999999999999545e+02,3.000000000000000000e+00
1.650000000000000000e+02,2.000000000000000042e-02,1.435699999999999932e+02,1.638100000000000023e+02,0.000000000000000000e+00,1.005600000000000023e+03,9.008999999999999773e+02,1.400000000000000000e+01
1.780300000000000011e+02,1.298000000000000114e+02,1.185999999999999943e+02,1.799399999999999977e+02,3.569999999999999840e+00,1.007299999999999955e+03,7.467999999999999545e+02,1.400000000000000000e+01
1.723799999999999955e+02,1.360999999999999943e+01,1.723700000000000045e+02,1.567599999999999909e+02,4.139999999999999680e+00,1.006299999999999955e+03,8.563999999999999773e+02,1.400000000000000000e+01
1.738100000000000023e+02,9.337000000000000455e+01,1.599000000000000057e+02,1.723400000000000034e+02,9.730000000000000426e+00,1.007200000000000045e+03,7.466000000000000227e+02,1.400000000000000000e+01
2.500000000000000000e+02,0.000000000000000000e+00,9.568999999999999773e+01,1.918400000000000034e+02,5.330000000000000071e+00,9.488999999999999773e+02,8.572000000000000455e+02,1.400000000000000000e+01
2.135000000000000000e+02,0.000000000000000000e+00,1.742400000000000091e+02,1.592100000000000080e+02,1.166000000000000014e+01,1.043599999999999909e+03,7.718999999999999773e+02,1.400000000000000000e+01
1.946800000000000068e+02,0.000000000000000000e+00,1.005199999999999960e+02,1.701699999999999875e+02,7.480000000000000426e+00,9.980000000000000000e+02,9.017999999999999545e+02,1.400000000000000000e+01
2.513700000000000045e+02,0.000000000000000000e+00,1.182699999999999960e+02,1.929399999999999977e+02,5.750000000000000000e+00,1.043599999999999909e+03,7.542999999999999545e+02,1.400000000000000000e+01
1.650000000000000000e+02,1.285000000000000000e+02,1.320999999999999943e+02,1.750600000000000023e+02,8.080000000000000071e+00,1.005799999999999955e+03,7.466000000000000227e+02,2.800000000000000000e+01
1.735399999999999920e+02,5.004999999999999716e+01,1.735300000000000011e+02,1.647700000000000102e+02,6.469999999999999751e+00,1.006200000000000045e+03,7.935000000000000000e+02,2.800000000000000000e+01
1.670000000000000000e+02,7.540000000000000568e+01,1.670000000000000000e+02,1.640300000000000011e+02,7.910000000000000142e+00,1.007299999999999955e+03,7.701000000000000227e+02,2.800000000000000000e+01
2.500000000000000000e+02,0.000000000000000000e+00,9.568999999999999773e+01,1.918400000000000034e+02,5.330000000000000071e+00,9.488999999999999773e+02,8.572000000000000455e+02,2.800000000000000000e+01
2.135000000000000000e+02,0.000000000000000000e+00,1.742400000000000091e+02,1.592100000000000080e+02,1.166000000000000014e+01,1.043599999999999909e+03,7.718999999999999773e+02,2.800000000000000000e+01
2.513700000000000045e+02,0.000000000000000000e+00,1.182699999999999960e+02,1.929399999999999977e+02,5.750000000000000000e+00,1.043599999999999909e+03,7.542999999999999545e+02,2.800000000000000000e+01
1.650000000000000000e+02,2.000000000000000042e-02,1.435699999999999932e+02,1.638100000000000023e+02,0.000000000000000000e+00,1.005600000000000023e+03,9.008999999999999773e+02,5.600000000000000000e+01
1.650000000000000000e+02,1.285000000000000000e+02,1.320999999999999943e+02,1.750600000000000023e+02,8.080000000000000071e+00,1.005799999999999955e+03,7.466000000000000227e+02,5.600000000000000000e+01
1.673499999999999943e+02,1.299000000000000057e+02,1.286200000000000045e+02,1.754600000000000080e+02,7.790000000000000036e+00,1.006299999999999955e+03,7.466000000000000227e+02,5.600000000000000000e+01
1.723799999999999955e+02,1.360999999999999943e+01,1.723700000000000045e+02,1.567599999999999909e+02,4.139999999999999680e+00,1.006299999999999955e+03,8.563999999999999773e+02,5.600000000000000000e+01
1.735399999999999920e+02,5.004999999999999716e+01,1.735300000000000011e+02,1.647700000000000102e+02,6.469999999999999751e+00,1.006200000000000045e+03,7.935000000000000000e+02,5.600000000000000000e+01
2.500000000000000000e+02,0.000000000000000000e+00,9.568999999999999773e+01,1.918400000000000034e+02,5.330000000000000071e+00,9.488999999999999773e+02,8.572000000000000455e+02,5.600000000000000000e+01
2.135000000000000000e+02,0.000000000000000000e+00,1.742400000000000091e+02,1.592100000000000080e+02,1.166000000000000014e+01,1.043599999999999909e+03,7.718999999999999773e+02,5.600000000000000000e+01
1.650000000000000000e+02,1.285000000000000000e+02,1.320999999999999943e+02,1.750600000000000023e+02,8.080000000000000071e+00,1.005799999999999955e+03,7.466000000000000227e+02,1.000000000000000000e+02
1.673499999999999943e+02,1.299000000000000057e+02,1.286200000000000045e+02,1.754600000000000080e+02,7.790000000000000036e+00,1.006299999999999955e+03,7.466000000000000227e+02,1.000000000000000000e+02
1.735399999999999920e+02,5.004999999999999716e+01,1.735300000000000011e+02,1.647700000000000102e+02,6.469999999999999751e+00,1.006200000000000045e+03,7.935000000000000000e+02,1.000000000000000000e+02
1.670000000000000000e+02,7.540000000000000568e+01,1.670000000000000000e+02,1.640300000000000011e+02,7.910000000000000142e+00,1.007299999999999955e+03,7.701000000000000227e+02,1.000000000000000000e+02
2.135000000000000000e+02,0.000000000000000000e+00,1.742400000000000091e+02,1.592100000000000080e+02,1.166000000000000014e+01,1.043599999999999909e+03,7.718999999999999773e+02,1.000000000000000000e+02
1.946800000000000068e+02,0.000000000000000000e+00,1.005199999999999960e+02,1.701699999999999875e+02,7.480000000000000426e+00,9.980000000000000000e+02,9.017999999999999545e+02,1.000000000000000000e+02
2.513700000000000045e+02,0.000000000000000000e+00,1.182699999999999960e+02,1.929399999999999977e+02,5.750000000000000000e+00,1.043599999999999909e+03,7.542999999999999545e+02,1.000000000000000000e+02
4.460000000000000000e+02,2.400000000000000000e+01,7.900000000000000000e+01,1.620000000000000000e+02,1.164000000000000057e+01,9.670000000000000000e+02,7.120000000000000000e+02,2.800000000000000000e+01
4.460000000000000000e+02,2.400000000000000000e+01,7.900000000000000000e+01,1.620000000000000000e+02,1.164000000000000057e+01,9.670000000000000000e+02,7.120000000000000000e+02,2.800000000000000000e+01
4.460000000000000000e+02,2.400000000000000000e+01,7.900000000000000000e+01,1.620000000000000000e+02,1.160999999999999943e+01,9.670000000000000000e+02,7.120000000000000000e+02,3.000000000000000000e+00
4.460000000000000000e+02,2.400000000000000000e+01,7.900000000000000000e+01,1.620000000000000000e+02,1.164000000000000057e+01,9.670000000000000000e+02,7.120000000000000000e+02,3.000000000000000000e+00
4.460000000000000000e+02,2.400000000000000000e+01,7.900000000000000000e+01,1.620000000000000000e+02,1.164000000000000057e+01,9.670000000000000000e+02,7.120000000000000000e+02,7.000000000000000000e+00
3.870000000000000000e+02,2.000000000000000000e+01,9.400000000000000000e+01,1.570000000000000000e+02,1.392999999999999972e+01,9.380000000000000000e+02,8.450000000000000000e+02,2.800000000000000000e+01
3.870000000000000000e+02,2.000000000000000000e+01,9.400000000000000000e+01,1.570000000000000000e+02,1.432000000000000028e+01,9.380000000000000000e+02,8.450000000000000000e+02,3.000000000000000000e+00
3.870000000000000000e+02,2.000000000000000000e+01,9.400000000000000000e+01,1.570000000000000000e+02,1.160999999999999943e+01,9.380000000000000000e+02,8.450000000000000000e+02,3.000000000000000000e+00
3.550000000000000000e+02,1.900000000000000000e+01,9.700000000000000000e+01,1.450000000000000000e+02,1.313000000000000078e+01,9.670000000000000000e+02,8.710000000000000000e+02,2.800000000000000000e+01
3.550000000000000000e+02,1.900000000000000000e+01,9.700000000000000000e+01,1.450000000000000000e+02,1.225000000000000000e+01,9.670000000000000000e+02,8.710000000000000000e+02,2.800000000000000000e+01
4.910000000000000000e+02,2.600000000000000000e+01,1.230000000000000000e+02,2.100000000000000000e+02,3.930000000000000160e+00,8.820000000000000000e+02,6.990000000000000000e+02,2.800000000000000000e+01
4.910000000000000000e+02,2.600000000000000000e+01,1.230000000000000000e+02,2.100000000000000000e+02,3.930000000000000160e+00,8.820000000000000000e+02,6.990000000000000000e+02,7.000000000000000000e+00
4.910000000000000000e+02,2.600000000000000000e+01,1.230000000000000000e+02,2.010000000000000000e+02,3.930000000000000160e+00,8.220000000000000000e+02,6.990000000000000000e+02,3.000000000000000000e+00
4.240000000000000000e+02,2.200000000000000000e+01,1.320000000000000000e+02,1.780000000000000000e+02,8.480000000000000426e+00,8.220000000000000000e+02,7.500000000000000000e+02,2.800000000000000000e+01
4.240000000000000000e+02,2.200000000000000000e+01,1.320000000000000000e+02,1.780000000000000000e+02,8.480000000000000426e+00,8.820000000000000000e+02,7.500000000000000000e+02,3.000000000000000000e+00
4.240000000000000000e+02,2.200000000000000000e+01,1.320000000000000000e+02,1.680000000000000000e+02,8.919999999999999929e+00,8.220000000000000000e+02,7.500000000000000000e+02,2.800000000000000000e+01
4.240000000000000000e+02,2.200000000000000000e+01,1.320000000000000000e+02,1.780000000000000000e+02,8.480000000000000426e+00,8.220000000000000000e+02,7.500000000000000000e+02,7.000000000000000000e+00
4.240000000000000000e+02,2.200000000000000000e+01,1.320000000000000000e+02,1.680000000000000000e+02,8.919999999999999929e+00,8.220000000000000000e+02,7.500000000000000000e+02,3.000000000000000000e+00
4.240000000000000000e+02,2.200000000000000000e+01,1.320000000000000000e+02,1.680000000000000000e+02,8.919999999999999929e+00,8.220000000000000000e+02,7.500000000000000000e+02,5.600000000000000000e+01
2.020000000000000000e+02,1.100000000000000000e+01,1.410000000000000000e+02,2.060000000000000000e+02,1.719999999999999973e+00,9.420000000000000000e+02,8.010000000000000000e+02,2.800000000000000000e+01
2.020000000000000000e+02,1.100000000000000000e+01,1.410000000000000000e+02,2.060000000000000000e+02,1.719999999999999973e+00,9.420000000000000000e+02,8.010000000000000000e+02,3.000000000000000000e+00
2.020000000000000000e+02,1.100000000000000000e+01,1.410000000000000000e+02,2.060000000000000000e+02,1.719999999999999973e+00,9.420000000000000000e+02,8.010000000000000000e+02,7.000000000000000000e+00
2.840000000000000000e+02,1.500000000000000000e+01,1.410000000000000000e+02,1.790000000000000000e+02,5.459999999999999964e+00,8.420000000000000000e+02,8.010000000000000000e+02,2.800000000000000000e+01
3.590000000000000000e+02,1.900000000000000000e+01,1.410000000000000000e+02,1.540000000000000000e+02,1.091000000000000014e+01,9.420000000000000000e+02,8.010000000000000000e+02,3.000000000000000000e+00
3.590000000000000000e+02,1.900000000000000000e+01,1.410000000000000000e+02,1.540000000000000000e+02,1.091000000000000014e+01,9.420000000000000000e+02,8.010000000000000000e+02,3.000000000000000000e+00
3.590000000000000000e+02,1.900000000000000000e+01,1.410000000000000000e+02,1.540000000000000000e+02,1.091000000000000014e+01,9.420000000000000000e+02,8.010000000000000000e+02,7.000000000000000000e+00
2.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.132000000000000455e+02,8.952999999999999545e+02,9.000000000000000000e+01
3.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.406000000000000227e+02,7.856000000000000227e+02,3.000000000000000000e+00
3.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.406000000000000227e+02,7.856000000000000227e+02,2.800000000000000000e+01
4.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.362000000000000455e+02,7.122000000000000455e+02,2.800000000000000000e+01
4.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.362000000000000455e+02,7.122000000000000455e+02,9.000000000000000000e+01
4.800000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.362000000000000455e+02,7.122000000000000455e+02,3.000000000000000000e+00
3.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.312000000000000455e+02,8.426000000000000227e+02,3.000000000000000000e+00
2.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,8.897999999999999545e+02,9.450000000000000000e+02,9.000000000000000000e+01
2.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,8.897999999999999545e+02,9.450000000000000000e+02,7.000000000000000000e+00
2.890000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.132000000000000455e+02,8.952999999999999545e+02,7.000000000000000000e+00
3.330000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.312000000000000455e+02,8.426000000000000227e+02,7.000000000000000000e+00
3.930000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,9.406000000000000227e+02,7.856000000000000227e+02,7.000000000000000000e+00
2.550000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.920000000000000000e+02,0.000000000000000000e+00,8.897999999999999545e+02,9.450000000000000000e+02,3.000000000000000000e+00
1.588000000000000114e+02,2.381999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.040599999999999909e+03,7.342999999999999545e+02,7.000000000000000000e+00
2.381999999999999886e+02,1.588000000000000114e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.040599999999999909e+03,7.342999999999999545e+02,7.000000000000000000e+00
1.819000000000000057e+02,2.728000000000000114e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.012399999999999977e+03,7.142999999999999545e+02,2.800000000000000000e+01
1.935000000000000000e+02,2.901999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.982000000000000455e+02,7.042999999999999545e+02,2.800000000000000000e+01
2.395999999999999943e+02,3.593999999999999773e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.416000000000000227e+02,6.642999999999999545e+02,2.800000000000000000e+01
2.208000000000000114e+02,1.471999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.055000000000000000e+03,7.442999999999999545e+02,2.800000000000000000e+01
3.825000000000000000e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.047799999999999955e+03,7.392999999999999545e+02,7.000000000000000000e+00
2.106999999999999886e+02,3.161000000000000227e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.770000000000000000e+02,6.892999999999999545e+02,7.000000000000000000e+00
1.588000000000000114e+02,2.381999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.040599999999999909e+03,7.342999999999999545e+02,2.800000000000000000e+01
2.958000000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.091400000000000091e+03,7.692999999999999545e+02,7.000000000000000000e+00
2.555000000000000000e+02,1.703000000000000114e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.026599999999999909e+03,7.242999999999999545e+02,2.800000000000000000e+01
2.958000000000000114e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.091400000000000091e+03,7.692999999999999545e+02,2.800000000000000000e+01
2.208000000000000114e+02,1.471999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.055000000000000000e+03,7.442999999999999545e+02,7.000000000000000000e+00
3.161000000000000227e+02,2.106999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.770000000000000000e+02,6.892999999999999545e+02,2.800000000000000000e+01
1.356999999999999886e+02,2.035000000000000000e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.076200000000000045e+03,7.592999999999999545e+02,7.000000000000000000e+00
2.380999999999999943e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.118799999999999955e+03,7.892999999999999545e+02,2.800000000000000000e+01
1.356999999999999886e+02,2.035000000000000000e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.076200000000000045e+03,7.592999999999999545e+02,2.800000000000000000e+01
2.035000000000000000e+02,1.356999999999999886e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.076200000000000045e+03,7.592999999999999545e+02,2.800000000000000000e+01
2.901999999999999886e+02,1.935000000000000000e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,9.982000000000000455e+02,7.042999999999999545e+02,7.000000000000000000e+00
1.819000000000000057e+02,2.728000000000000114e+02,0.000000000000000000e+00,1.856999999999999886e+02,0.000000000000000000e+00,1.012399999999999977e+03,7.142999999999999545e+02,7.000000000000000000e+00
